subnum,group,block,trial,cue,flank,location,direction,rt,error
10,Treatment,1,1,None,Neutral,up,left,512.8653811856469,0
10,Treatment,1,2,Center,Neutral,up,left,368.74670397513177,0
10,Treatment,1,3,Double,Neutral,up,left,299.07125323592953,0
10,Treatment,1,4,Spatial,Neutral,up,left,273.22082286497454,0
10,Treatment,1,5,None,Congruent,up,left,456.47644077616474,1
10,Treatment,1,6,Center,Congruent,up,left,449.66305704591,0
10,Treatment,1,7,Double,Congruent,up,left,431.3313903851581,0
10,Treatment,1,8,Spatial,Congruent,up,left,339.4320327708533,0
10,Treatment,1,9,None,Incongruent,up,left,547.0168400985563,0
10,Treatment,1,10,Center,Incongruent,up,left,489.39275952421747,0
10,Treatment,1,11,Double,Incongruent,up,left,449.34709690416935,0
10,Treatment,1,12,Spatial,Incongruent,up,left,411.6400485302159,0
10,Treatment,1,13,None,Neutral,down,left,507.6428677413144,0
10,Treatment,1,14,Center,Neutral,down,left,259.75609791430344,0
10,Treatment,1,15,Double,Neutral,down,left,383.3664642440676,0
10,Treatment,1,16,Spatial,Neutral,down,left,319.84366592991154,0
10,Treatment,1,17,None,Congruent,down,left,342.7078152027517,0
10,Treatment,1,18,Center,Congruent,down,left,345.3078439282243,0
10,Treatment,1,19,Double,Congruent,down,left,368.0166909663556,0
10,Treatment,1,20,Spatial,Congruent,down,left,317.08810153088535,0
10,Treatment,1,21,None,Incongruent,down,left,549.1998389066101,0
10,Treatment,1,22,Center,Incongruent,down,left,484.3612736718849,0
10,Treatment,1,23,Double,Incongruent,down,left,389.4697813342372,0
10,Treatment,1,24,Spatial,Incongruent,down,left,437.0793383971534,0
10,Treatment,1,25,None,Neutral,up,right,469.0088989221382,0
10,Treatment,1,26,Center,Neutral,up,right,320.3905536813807,0
10,Treatment,1,27,Double,Neutral,up,right,362.63664309455635,0
10,Treatment,1,28,Spatial,Neutral,up,right,422.70359656936694,0
10,Treatment,1,29,None,Congruent,up,right,455.15199475797044,0
10,Treatment,1,30,Center,Congruent,up,right,425.5026683506437,0
10,Treatment,1,31,Double,Congruent,up,right,462.81098296831544,0
10,Treatment,1,32,Spatial,Congruent,up,right,346.3518528771502,0
10,Treatment,1,33,None,Incongruent,up,right,513.2983484468078,0
10,Treatment,1,34,Center,Incongruent,up,right,504.0019139475329,0
10,Treatment,1,35,Double,Incongruent,up,right,445.46844254061324,0
10,Treatment,1,36,Spatial,Incongruent,up,right,429.2110121912648,0
10,Treatment,1,37,None,Neutral,down,right,403.35135758690575,0
10,Treatment,1,38,Center,Neutral,down,right,338.8726155268379,0
10,Treatment,1,39,Double,Neutral,down,right,372.66725187069426,1
10,Treatment,1,40,Spatial,Neutral,down,right,311.85951821474015,0
10,Treatment,1,41,None,Congruent,down,right,469.3445499533241,1
10,Treatment,1,42,Center,Congruent,down,right,347.6216628093252,0
10,Treatment,1,43,Double,Congruent,down,right,335.9983756950793,0
10,Treatment,1,44,Spatial,Congruent,down,right,294.92374029008204,0
10,Treatment,1,45,None,Incongruent,down,right,556.42721823095,0
10,Treatment,1,46,Center,Incongruent,down,right,430.808659985444,0
10,Treatment,1,47,Double,Incongruent,down,right,415.33597074780425,0
10,Treatment,1,48,Spatial,Incongruent,down,right,403.74870514579925,0
10,Treatment,2,1,None,Neutral,up,left,405.8653863454493,0
10,Treatment,2,2,Center,Neutral,up,left,463.55226999984734,0
10,Treatment,2,3,Double,Neutral,up,left,409.2998648685374,0
10,Treatment,2,4,Spatial,Neutral,up,left,303.61731946335135,0
10,Treatment,2,5,None,Congruent,up,left,445.10455231197966,0
10,Treatment,2,6,Center,Congruent,up,left,392.88281035496686,0
10,Treatment,2,7,Double,Congruent,up,left,431.2487812196023,0
10,Treatment,2,8,Spatial,Congruent,up,left,324.4946773604912,1
10,Treatment,2,9,None,Incongruent,up,left,541.2295943011255,0
10,Treatment,2,10,Center,Incongruent,up,left,508.74464523892846,0
10,Treatment,2,11,Double,Incongruent,up,left,543.8143969624925,0
10,Treatment,2,12,Spatial,Incongruent,up,left,408.19491016571703,0
10,Treatment,2,13,None,Neutral,down,left,433.55841333697697,0
10,Treatment,2,14,Center,Neutral,down,left,441.6773111217942,0
10,Treatment,2,15,Double,Neutral,down,left,389.2891680572892,0
10,Treatment,2,16,Spatial,Neutral,down,left,350.7900801880606,0
10,Treatment,2,17,None,Congruent,down,left,498.7660216596579,0
10,Treatment,2,18,Center,Congruent,down,left,424.32905433485826,0
10,Treatment,2,19,Double,Congruent,down,left,375.8757395379234,0
10,Treatment,2,20,Spatial,Congruent,down,left,258.3070379637095,1
10,Treatment,2,21,None,Incongruent,down,left,494.9814268961965,0
10,Treatment,2,22,Center,Incongruent,down,left,506.48200247479997,0
10,Treatment,2,23,Double,Incongruent,down,left,419.44082048959484,0
10,Treatment,2,24,Spatial,Incongruent,down,left,294.5972540329409,0
10,Treatment,2,25,None,Neutral,up,right,443.7353738298907,0
10,Treatment,2,26,Center,Neutral,up,right,348.8912569579182,0
10,Treatment,2,27,Double,Neutral,up,right,369.4245587011889,0
10,Treatment,2,28,Spatial,Neutral,up,right,334.29476861528616,0
10,Treatment,2,29,None,Congruent,up,right,370.73348739863263,0
10,Treatment,2,30,Center,Congruent,up,right,371.2207802676311,1
10,Treatment,2,31,Double,Congruent,up,right,348.9368117019333,0
10,Treatment,2,32,Spatial,Congruent,up,right,328.94524257079837,0
10,Treatment,2,33,None,Incongruent,up,right,472.3561064591948,0
10,Treatment,2,34,Center,Incongruent,up,right,428.07449762520855,0
10,Treatment,2,35,Double,Incongruent,up,right,416.61897401079216,0
10,Treatment,2,36,Spatial,Incongruent,up,right,500.88614368124354,1
10,Treatment,2,37,None,Neutral,down,right,459.8888313563277,0
10,Treatment,2,38,Center,Neutral,down,right,395.1861453905393,0
10,Treatment,2,39,Double,Neutral,down,right,460.8979888175104,0
10,Treatment,2,40,Spatial,Neutral,down,right,295.36667887443707,0
10,Treatment,2,41,None,Congruent,down,right,458.67673763534515,0
10,Treatment,2,42,Center,Congruent,down,right,329.382182250524,0
10,Treatment,2,43,Double,Congruent,down,right,350.8987301189036,0
10,Treatment,2,44,Spatial,Congruent,down,right,365.5702875574019,0
10,Treatment,2,45,None,Incongruent,down,right,472.0056482725347,0
10,Treatment,2,46,Center,Incongruent,down,right,425.86781964631757,0
10,Treatment,2,47,Double,Incongruent,down,right,518.6463030514819,0
10,Treatment,2,48,Spatial,Incongruent,down,right,489.71112303205314,1
10,Treatment,3,1,None,Neutral,up,left,393.4565105488642,0
10,Treatment,3,2,Center,Neutral,up,left,378.0855388070017,0
10,Treatment,3,3,Double,Neutral,up,left,424.588117866414,0
10,Treatment,3,4,Spatial,Neutral,up,left,246.68584696332232,1
10,Treatment,3,5,None,Congruent,up,left,408.1333426448149,0
10,Treatment,3,6,Center,Congruent,up,left,426.80402412811657,0
10,Treatment,3,7,Double,Congruent,up,left,394.1592088638141,0
10,Treatment,3,8,Spatial,Congruent,up,left,324.9132660658794,1
10,Treatment,3,9,None,Incongruent,up,left,449.78733099679937,1
10,Treatment,3,10,Center,Incongruent,up,left,490.48982215534454,0
10,Treatment,3,11,Double,Incongruent,up,left,517.9828417359513,0
10,Treatment,3,12,Spatial,Incongruent,up,left,300.4387099342073,0
10,Treatment,3,13,None,Neutral,down,left,409.73304087324544,0
10,Treatment,3,14,Center,Neutral,down,left,477.0335755947888,0
10,Treatment,3,15,Double,Neutral,down,left,399.24826305883994,0
10,Treatment,3,16,Spatial,Neutral,down,left,329.89513683072715,1
10,Treatment,3,17,None,Congruent,down,left,371.51857079567026,0
10,Treatment,3,18,Center,Congruent,down,left,361.507695249997,0
10,Treatment,3,19,Double,Congruent,down,left,412.98969180103006,0
10,Treatment,3,20,Spatial,Congruent,down,left,349.8894545003212,0
10,Treatment,3,21,None,Incongruent,down,left,477.2631869633641,0
10,Treatment,3,22,Center,Incongruent,down,left,403.9701608474475,0
10,Treatment,3,23,Double,Incongruent,down,left,439.61463783263326,0
10,Treatment,3,24,Spatial,Incongruent,down,left,349.81687657566806,0
10,Treatment,3,25,None,Neutral,up,right,563.7435429442993,0
10,Treatment,3,26,Center,Neutral,up,right,458.6232543391957,0
10,Treatment,3,27,Double,Neutral,up,right,408.92095975387406,0
10,Treatment,3,28,Spatial,Neutral,up,right,345.8206301214202,0
10,Treatment,3,29,None,Congruent,up,right,406.6843437352315,0
10,Treatment,3,30,Center,Congruent,up,right,472.311664610299,0
10,Treatment,3,31,Double,Congruent,up,right,310.43024844034153,0
10,Treatment,3,32,Spatial,Congruent,up,right,388.03677798415436,0
10,Treatment,3,33,None,Incongruent,up,right,511.627044554789,0
10,Treatment,3,34,Center,Incongruent,up,right,493.1274967650262,0
10,Treatment,3,35,Double,Incongruent,up,right,515.5713994796577,0
10,Treatment,3,36,Spatial,Incongruent,up,right,409.3492575904784,0
10,Treatment,3,37,None,Neutral,down,right,440.1132006970843,0
10,Treatment,3,38,Center,Neutral,down,right,240.69926351217805,0
10,Treatment,3,39,Double,Neutral,down,right,367.0999817010341,0
10,Treatment,3,40,Spatial,Neutral,down,right,381.58189975463677,0
10,Treatment,3,41,None,Congruent,down,right,539.426575677376,0
10,Treatment,3,42,Center,Congruent,down,right,322.6953218137948,0
10,Treatment,3,43,Double,Congruent,down,right,386.5625051334301,0
10,Treatment,3,44,Spatial,Congruent,down,right,341.13241787058297,0
10,Treatment,3,45,None,Incongruent,down,right,568.956479458788,0
10,Treatment,3,46,Center,Incongruent,down,right,437.6873622492653,0
10,Treatment,3,47,Double,Incongruent,down,right,444.74373273101213,1
10,Treatment,3,48,Spatial,Incongruent,down,right,361.84985865733336,0
10,Treatment,4,1,None,Neutral,up,left,429.03132610668945,0
10,Treatment,4,2,Center,Neutral,up,left,322.0666030689606,0
10,Treatment,4,3,Double,Neutral,up,left,367.1462800894903,0
10,Treatment,4,4,Spatial,Neutral,up,left,309.96394973953016,0
10,Treatment,4,5,None,Congruent,up,left,421.79991247180754,0
10,Treatment,4,6,Center,Congruent,up,left,345.8101364479076,0
10,Treatment,4,7,Double,Congruent,up,left,458.14893025968513,0
10,Treatment,4,8,Spatial,Congruent,up,left,311.41649932475707,0
10,Treatment,4,9,None,Incongruent,up,left,498.2270654436049,0
10,Treatment,4,10,Center,Incongruent,up,left,430.14688447856435,0
10,Treatment,4,11,Double,Incongruent,up,left,480.73673637644924,0
10,Treatment,4,12,Spatial,Incongruent,up,left,473.3727297551708,0
10,Treatment,4,13,None,Neutral,down,left,412.1606834200834,0
10,Treatment,4,14,Center,Neutral,down,left,328.73385215248163,0
10,Treatment,4,15,Double,Neutral,down,left,395.485828720309,0
10,Treatment,4,16,Spatial,Neutral,down,left,366.4877171615095,0
10,Treatment,4,17,None,Congruent,down,left,411.8436268904615,0
10,Treatment,4,18,Center,Congruent,down,left,414.0874696765112,1
10,Treatment,4,19,Double,Congruent,down,left,385.17053773334186,0
10,Treatment,4,20,Spatial,Congruent,down,left,275.77234829948134,0
10,Treatment,4,21,None,Incongruent,down,left,530.5298242256035,0
10,Treatment,4,22,Center,Incongruent,down,left,390.1855777502245,0
10,Treatment,4,23,Double,Incongruent,down,left,511.1303608401528,0
10,Treatment,4,24,Spatial,Incongruent,down,left,428.7147784576964,0
10,Treatment,4,25,None,Neutral,up,right,511.86707711551173,0
10,Treatment,4,26,Center,Neutral,up,right,375.22030905572075,1
10,Treatment,4,27,Double,Neutral,up,right,296.9983950861303,0
10,Treatment,4,28,Spatial,Neutral,up,right,270.46779281570525,0
10,Treatment,4,29,None,Congruent,up,right,494.29154264877593,0
10,Treatment,4,30,Center,Congruent,up,right,349.64638257434643,0
10,Treatment,4,31,Double,Congruent,up,right,326.0034050717239,0
10,Treatment,4,32,Spatial,Congruent,up,right,355.1213950640789,0
10,Treatment,4,33,None,Incongruent,up,right,487.1551496381889,0
10,Treatment,4,34,Center,Incongruent,up,right,396.59036731901995,0
10,Treatment,4,35,Double,Incongruent,up,right,318.43059207397573,0
10,Treatment,4,36,Spatial,Incongruent,up,right,387.453638588036,0
10,Treatment,4,37,None,Neutral,down,right,447.7205615281208,0
10,Treatment,4,38,Center,Neutral,down,right,362.5510804097415,0
10,Treatment,4,39,Double,Neutral,down,right,367.69605381155475,0
10,Treatment,4,40,Spatial,Neutral,down,right,317.3707898762137,0
10,Treatment,4,41,None,Congruent,down,right,441.74520995620423,0
10,Treatment,4,42,Center,Congruent,down,right,415.06288857384607,0
10,Treatment,4,43,Double,Congruent,down,right,441.3299157748547,0
10,Treatment,4,44,Spatial,Congruent,down,right,261.34344244625913,0
10,Treatment,4,45,None,Incongruent,down,right,510.9141485418357,0
10,Treatment,4,46,Center,Incongruent,down,right,437.33323169762997,0
10,Treatment,4,47,Double,Incongruent,down,right,497.64520063361533,0
10,Treatment,4,48,Spatial,Incongruent,down,right,521.152223057258,0
10,Treatment,5,1,None,Neutral,up,left,429.60728686085224,0
10,Treatment,5,2,Center,Neutral,up,left,401.4250840683229,0
10,Treatment,5,3,Double,Neutral,up,left,427.8169240950708,0
10,Treatment,5,4,Spatial,Neutral,up,left,416.0850602875262,0
10,Treatment,5,5,None,Congruent,up,left,489.97940252153626,0
10,Treatment,5,6,Center,Congruent,up,left,277.05478674386063,0
10,Treatment,5,7,Double,Congruent,up,left,317.16863398564755,0
10,Treatment,5,8,Spatial,Congruent,up,left,324.7957364018192,0
10,Treatment,5,9,None,Incongruent,up,left,594.9563684840992,0
10,Treatment,5,10,Center,Incongruent,up,left,457.0919935033258,0
10,Treatment,5,11,Double,Incongruent,up,left,449.61616370134107,0
10,Treatment,5,12,Spatial,Incongruent,up,left,414.9402064091323,0
10,Treatment,5,13,None,Neutral,down,left,459.64856353837206,0
10,Treatment,5,14,Center,Neutral,down,left,443.7421212169361,0
10,Treatment,5,15,Double,Neutral,down,left,425.34949053392666,0
10,Treatment,5,16,Spatial,Neutral,down,left,221.90851678051683,0
10,Treatment,5,17,None,Congruent,down,left,324.7969916490962,0
10,Treatment,5,18,Center,Congruent,down,left,375.7780264228318,0
10,Treatment,5,19,Double,Congruent,down,left,412.81647094468826,0
10,Treatment,5,20,Spatial,Congruent,down,left,260.9641974089038,0
10,Treatment,5,21,None,Incongruent,down,left,535.3622977450706,0
10,Treatment,5,22,Center,Incongruent,down,left,397.7006163604393,0
10,Treatment,5,23,Double,Incongruent,down,left,457.95706671777475,0
10,Treatment,5,24,Spatial,Incongruent,down,left,409.91575909925757,0
10,Treatment,5,25,None,Neutral,up,right,371.2223461941402,0
10,Treatment,5,26,Center,Neutral,up,right,467.23143814212006,1
10,Treatment,5,27,Double,Neutral,up,right,410.9137253277471,0
10,Treatment,5,28,Spatial,Neutral,up,right,483.107137378198,0
10,Treatment,5,29,None,Congruent,up,right,465.89930733755546,0
10,Treatment,5,30,Center,Congruent,up,right,363.5364064656594,0
10,Treatment,5,31,Double,Congruent,up,right,368.4760232757931,0
10,Treatment,5,32,Spatial,Congruent,up,right,312.6335925483933,0
10,Treatment,5,33,None,Incongruent,up,right,435.91198495757624,0
10,Treatment,5,34,Center,Incongruent,up,right,341.474421012716,0
10,Treatment,5,35,Double,Incongruent,up,right,445.0281607789457,0
10,Treatment,5,36,Spatial,Incongruent,up,right,487.20008044607914,0
10,Treatment,5,37,None,Neutral,down,right,449.42970460367064,0
10,Treatment,5,38,Center,Neutral,down,right,364.25860268974145,0
10,Treatment,5,39,Double,Neutral,down,right,414.54166707458603,1
10,Treatment,5,40,Spatial,Neutral,down,right,349.429279528137,0
10,Treatment,5,41,None,Congruent,down,right,459.2170966301421,0
10,Treatment,5,42,Center,Congruent,down,right,405.74961941329684,0
10,Treatment,5,43,Double,Congruent,down,right,366.4882826820745,0
10,Treatment,5,44,Spatial,Congruent,down,right,392.06010577212123,0
10,Treatment,5,45,None,Incongruent,down,right,516.0576192440247,1
10,Treatment,5,46,Center,Incongruent,down,right,372.12037300889597,0
10,Treatment,5,47,Double,Incongruent,down,right,476.32038972885084,0
10,Treatment,5,48,Spatial,Incongruent,down,right,508.6825041076213,0
10,Treatment,6,1,None,Neutral,up,left,445.17416307736346,0
10,Treatment,6,2,Center,Neutral,up,left,479.4781627901715,0
10,Treatment,6,3,Double,Neutral,up,left,399.01630243609554,0
10,Treatment,6,4,Spatial,Neutral,up,left,367.25790874801055,0
10,Treatment,6,5,None,Congruent,up,left,418.367915880823,0
10,Treatment,6,6,Center,Congruent,up,left,277.1937657640673,0
10,Treatment,6,7,Double,Congruent,up,left,317.6319630639834,0
10,Treatment,6,8,Spatial,Congruent,up,left,330.997416277914,0
10,Treatment,6,9,None,Incongruent,up,left,444.9842663644831,1
10,Treatment,6,10,Center,Incongruent,up,left,371.55431708795084,0
10,Treatment,6,11,Double,Incongruent,up,left,442.58283943715753,0
10,Treatment,6,12,Spatial,Incongruent,up,left,380.1054938877754,1
10,Treatment,6,13,None,Neutral,down,left,550.8669640913297,0
10,Treatment,6,14,Center,Neutral,down,left,385.479032033002,0
10,Treatment,6,15,Double,Neutral,down,left,397.4976005154256,1
10,Treatment,6,16,Spatial,Neutral,down,left,364.5386964881851,0
10,Treatment,6,17,None,Congruent,down,left,432.51097682748383,0
10,Treatment,6,18,Center,Congruent,down,left,412.73446439989675,0
10,Treatment,6,19,Double,Congruent,down,left,401.5891341641652,0
10,Treatment,6,20,Spatial,Congruent,down,left,378.5359304574173,0
